Date,Adj Close,name,code,dollar,Dubai,Brent,Oman,WTI
2020-04-03,32850.0,두산2우B,000157,1237.6,24.51,34.11,24.53,28.34
2020-04-06,33450.0,두산2우B,000157,1229.8,24.87,33.05,24.86,26.08
2020-04-07,33100.0,두산2우B,000157,1233.4,24.88,31.87,24.88,23.63
2020-04-08,33500.0,두산2우B,000157,1222.4,23.52,32.84,23.55,25.09
2020-04-09,34250.0,두산2우B,000157,1219.7,23.32,31.48,23.32,22.76
2020-04-13,34100.0,두산2우B,000157,1212.3,22.31,31.74,22.3,22.41
2020-04-14,33950.0,두산2우B,000157,1218.7,21.66,29.6,21.67,20.11
2020-04-16,33050.0,두산2우B,000157,1216.7,19.72,27.82,19.83,19.87
2020-04-17,33100.0,두산2우B,000157,1227.5,20.61,28.08,20.81,18.27
2020-04-20,32750.0,두산2우B,000157,1219.3,20.78,25.57,20.88,-37.63
2020-04-21,32050.0,두산2우B,000157,1218.7,17.37,19.33,17.36,10.01
2020-04-22,31400.0,두산2우B,000157,1231.3,13.52,20.37,13.52,13.78
2020-04-23,31000.0,두산2우B,000157,1235.2,18.13,21.33,18.14,16.5
2020-04-24,30100.0,두산2우B,000157,1232.0,18.17,21.44,18.18,16.94
2020-04-27,31750.0,두산2우B,000157,1235.8,17.97,19.99,17.96,12.78
2020-04-28,32800.0,두산2우B,000157,1230.3,16.63,20.46,16.76,12.34
2020-04-29,32500.0,두산2우B,000157,1225.2,17.12,22.54,17.58,15.06
2020-05-04,31750.0,두산2우B,000157,1218.5,24.33,27.2,25.12,20.39
2020-05-06,31750.0,두산2우B,000157,1227.8,26.88,29.72,27.44,23.99
2020-05-07,31450.0,두산2우B,000157,1223.3,26.88,29.72,27.44,23.99
2020-05-08,31950.0,두산2우B,000157,1226.5,25.92,30.97,26.31,24.74
2020-05-11,32900.0,두산2우B,000157,1217.7,26.72,29.63,27.07,24.14
2020-05-12,32400.0,두산2우B,000157,1217.8,26.93,29.98,27.3,25.78
2020-05-13,42100.0,두산2우B,000157,1226.7,26.84,29.19,27.39,25.29
2020-05-14,54700.0,두산2우B,000157,1226.3,29.83,31.13,30.22,27.56
2020-05-15,50000.0,두산2우B,000157,1227.9,31.94,32.5,32.44,29.43
2020-05-18,53500.0,두산2우B,000157,1229.3,32.9,34.81,33.44,31.82
2020-05-19,50800.0,두산2우B,000157,1231.6,33.18,34.65,33.24,32.5
2020-05-20,49850.0,두산2우B,000157,1224.5,32.95,35.75,33.02,33.49
2020-05-21,47600.0,두산2우B,000157,1227.8,34.1,36.06,34.08,33.92
2020-05-22,45300.0,두산2우B,000157,1230.7,32.62,35.13,32.6,33.25
2020-05-26,46850.0,두산2우B,000157,1242.0,34.81,36.17,34.81,34.35
2020-05-27,45500.0,두산2우B,000157,1237.1,34.48,34.74,34.48,32.81
2020-05-28,43000.0,두산2우B,000157,1233.7,33.17,35.29,33.18,33.71
2020-05-29,42000.0,두산2우B,000157,1239.4,34.86,35.33,35.17,35.49
2020-06-01,42850.0,두산2우B,000157,1237.6,37.97,38.32,38.47,35.44
2020-06-02,43750.0,두산2우B,000157,1227.8,38.93,39.57,39.08,36.81
2020-06-03,43800.0,두산2우B,000157,1224.1,39.87,39.79,39.95,37.29
2020-06-04,42150.0,두산2우B,000157,1216.9,38.82,39.99,38.92,37.41
2020-06-05,47500.0,두산2우B,000157,1217.4,40.63,42.3,40.68,39.55
2020-06-08,48250.0,두산2우B,000157,1213.1,42.94,40.8,43.04,38.19
2020-06-09,46700.0,두산2우B,000157,1204.2,40.85,41.18,40.88,38.94
2020-06-10,47850.0,두산2우B,000157,1197.7,40.91,41.73,40.9,39.6
2020-06-11,49400.0,두산2우B,000157,1194.4,40.6,38.55,40.61,36.34
2020-06-12,64200.0,두산2우B,000157,1192.8,38.42,38.73,38.45,36.26
2020-06-15,48600.0,두산2우B,000157,1206.6,38.35,39.72,38.35,37.12
2020-06-16,63100.0,두산2우B,000157,1210.8,40.29,40.96,40.27,38.38
2020-06-17,82000.0,두산2우B,000157,1206.6,41.46,40.71,41.5,37.96
2020-06-18,106500.0,두산2우B,000157,1214.5,41.09,41.51,41.14,38.84
2020-06-19,85000.0,두산2우B,000157,1213.0,42.95,42.19,42.96,39.75
2020-06-22,66500.0,두산2우B,000157,1212.0,42.32,43.08,42.32,40.46
2020-06-23,86400.0,두산2우B,000157,1213.2,43.39,42.63,43.38,40.37
2020-06-24,76200.0,두산2우B,000157,1210.1,42.49,40.31,42.49,38.01
2020-06-25,74200.0,두산2우B,000157,1202.9,40.58,41.05,40.58,38.72
2020-06-26,72500.0,두산2우B,000157,1205.2,42.02,41.02,42.02,38.49
2020-06-29,72800.0,두산2우B,000157,1198.6,40.63,41.71,40.64,39.7
2020-06-30,73100.0,두산2우B,000157,1200.7,42.07,41.15,42.12,39.27
2020-07-01,69700.0,두산2우B,000157,1198.5,42.7,42.03,42.73,39.82
2020-07-02,75800.0,두산2우B,000157,1201.6,42.85,43.14,42.84,40.65
2020-07-06,74600.0,두산2우B,000157,1200.4,43.66,43.1,43.72,40.63
2020-07-07,75200.0,두산2우B,000157,1196.8,42.9,43.08,43.08,40.62
2020-07-08,77800.0,두산2우B,000157,1192.9,43.34,43.29,43.55,40.9
2020-07-09,79200.0,두산2우B,000157,1195.8,43.63,42.35,43.73,39.62
2020-07-10,75100.0,두산2우B,000157,1194.5,43.63,42.35,43.73,39.62
2020-07-13,73800.0,두산2우B,000157,1202.4,43.38,42.72,43.45,40.1
2020-07-14,72300.0,두산2우B,000157,1200.3,42.78,42.9,42.91,40.29
2020-07-15,70700.0,두산2우B,000157,1206.4,44.18,43.79,44.17,41.2
2020-07-16,68400.0,두산2우B,000157,1200.7,43.37,43.37,43.63,40.75
2020-07-17,67900.0,두산2우B,000157,1204.1,42.86,43.14,43.16,40.59
2020-07-20,67700.0,두산2우B,000157,1205.7,42.72,43.28,42.87,40.81
2020-07-21,88000.0,두산2우B,000157,1203.7,43.87,44.32,44.02,41.96
2020-07-22,95000.0,두산2우B,000157,1198.1,44.12,44.29,44.31,41.9
2020-02-14,3710.0,모나미,005360,1181.5,55.23,57.32,55.73,52.05
2020-02-18,3655.0,모나미,005360,1182.2,55.11,57.75,55.56,52.05
2020-02-19,3675.0,모나미,005360,1188.1,56.39,59.12,56.87,53.29
2020-02-20,3550.0,모나미,005360,1190.8,56.92,59.31,57.52,53.78
2020-02-21,3440.0,모나미,005360,1197.0,56.41,58.5,57.3,53.38
2020-02-24,3255.0,모나미,005360,1205.6,54.64,56.3,55.16,51.43
2020-02-25,3400.0,모나미,005360,1217.7,54.48,54.95,55.07,49.9
2020-02-26,3285.0,모나미,005360,1212.7,52.28,53.43,52.52,48.73
2020-02-27,3135.0,모나미,005360,1216.8,50.62,52.18,50.99,47.09
2020-02-28,2955.0,모나미,005360,1215.9,49.05,50.52,49.25,44.76
2020-03-02,3000.0,모나미,005360,1215.3,50.58,51.9,50.87,46.75
2020-03-03,2980.0,모나미,005360,1200.3,51.72,51.86,51.91,47.18
2020-03-04,3050.0,모나미,005360,1191.4,50.81,51.13,51.11,46.78
2020-03-05,3105.0,모나미,005360,1186.4,50.78,49.99,50.93,45.9
2020-03-06,3345.0,모나미,005360,1185.0,48.58,45.27,48.87,41.28
2020-03-09,3345.0,모나미,005360,1191.4,32.87,34.36,33.16,31.13
2020-03-10,3220.0,모나미,005360,1201.4,34.18,37.22,34.22,34.36
2020-03-11,2920.0,모나미,005360,1196.7,34.58,35.79,34.78,32.98
2020-03-12,2645.0,모나미,005360,1192.8,32.69,33.22,32.96,31.5
2020-03-13,2295.0,모나미,005360,1202.0,33.93,33.85,34.06,31.73
2020-03-16,2170.0,모나미,005360,1222.2,31.49,30.05,31.48,28.7
2020-03-17,2180.0,모나미,005360,1219.6,30.83,28.73,30.97,26.95
2020-03-18,2000.0,모나미,005360,1241.2,28.26,24.88,28.71,20.37
2020-03-19,1705.0,모나미,005360,1237.8,25.82,28.47,27.76,25.22
2020-03-20,1810.0,모나미,005360,1280.1,28.67,26.98,29.41,22.43
2020-03-23,1775.0,모나미,005360,1254.1,24.6,27.03,25.34,23.36
2020-03-24,1865.0,모나미,005360,1274.6,26.64,27.15,27.02,24.01
2020-03-25,1965.0,모나미,005360,1256.0,27.05,27.39,27.32,24.49
2020-03-26,2090.0,모나미,005360,1230.7,25.74,26.34,25.74,22.6
2020-03-27,2135.0,모나미,005360,1227.9,25.04,24.93,25.08,21.51
2020-03-30,2635.0,모나미,005360,1212.4,23.24,22.76,23.25,20.09
2020-03-31,2685.0,모나미,005360,1222.6,23.43,22.74,23.43,20.48
2020-04-01,2655.0,모나미,005360,1220.0,21.23,24.74,21.41,20.31
2020-04-02,2715.0,모나미,005360,1222.2,21.55,29.94,21.57,25.32
2020-04-03,2730.0,모나미,005360,1237.6,24.51,34.11,24.53,28.34
2020-04-06,2765.0,모나미,005360,1229.8,24.87,33.05,24.86,26.08
2020-04-07,2845.0,모나미,005360,1233.4,24.88,31.87,24.88,23.63
2020-04-08,2915.0,모나미,005360,1222.4,23.52,32.84,23.55,25.09
2020-04-09,3000.0,모나미,005360,1219.7,23.32,31.48,23.32,22.76
2020-04-13,2800.0,모나미,005360,1212.3,22.31,31.74,22.3,22.41
2020-04-14,2895.0,모나미,005360,1218.7,21.66,29.6,21.67,20.11
2020-04-16,3025.0,모나미,005360,1216.7,19.72,27.82,19.83,19.87
2020-04-17,3140.0,모나미,005360,1227.5,20.61,28.08,20.81,18.27
2020-04-20,3120.0,모나미,005360,1219.3,20.78,25.57,20.88,-37.63
2020-04-21,3000.0,모나미,005360,1218.7,17.37,19.33,17.36,10.01
2020-04-22,2955.0,모나미,005360,1231.3,13.52,20.37,13.52,13.78
2020-04-23,3050.0,모나미,005360,1235.2,18.13,21.33,18.14,16.5
2020-04-24,2965.0,모나미,005360,1232.0,18.17,21.44,18.18,16.94
2020-04-27,3025.0,모나미,005360,1235.8,17.97,19.99,17.96,12.78
2020-04-28,3165.0,모나미,005360,1230.3,16.63,20.46,16.76,12.34
2020-04-29,3260.0,모나미,005360,1225.2,17.12,22.54,17.58,15.06
2020-05-04,3340.0,모나미,005360,1218.5,24.33,27.2,25.12,20.39
2020-05-06,3295.0,모나미,005360,1227.8,26.88,29.72,27.44,23.99
2020-05-07,3265.0,모나미,005360,1223.3,26.88,29.72,27.44,23.99
2020-05-08,3300.0,모나미,005360,1226.5,25.92,30.97,26.31,24.74
2020-05-11,3170.0,모나미,005360,1217.7,26.72,29.63,27.07,24.14
2020-05-12,3170.0,모나미,005360,1217.8,26.93,29.98,27.3,25.78
2020-05-13,3225.0,모나미,005360,1226.7,26.84,29.19,27.39,25.29
2020-05-14,3245.0,모나미,005360,1226.3,29.83,31.13,30.22,27.56
2020-05-15,3365.0,모나미,005360,1227.9,31.94,32.5,32.44,29.43
2020-05-18,3265.0,모나미,005360,1229.3,32.9,34.81,33.44,31.82
2020-05-19,3300.0,모나미,005360,1231.6,33.18,34.65,33.24,32.5
2020-05-20,3335.0,모나미,005360,1224.5,32.95,35.75,33.02,33.49
2020-05-21,3445.0,모나미,005360,1227.8,34.1,36.06,34.08,33.92
2020-05-22,3560.0,모나미,005360,1230.7,32.62,35.13,32.6,33.25
2020-05-26,3540.0,모나미,005360,1242.0,34.81,36.17,34.81,34.35
2020-05-27,3605.0,모나미,005360,1237.1,34.48,34.74,34.48,32.81
2020-05-28,3495.0,모나미,005360,1233.7,33.17,35.29,33.18,33.71
2020-05-29,3580.0,모나미,005360,1239.4,34.86,35.33,35.17,35.49
2020-06-01,4500.0,모나미,005360,1237.6,37.97,38.32,38.47,35.44
2020-06-02,4760.0,모나미,005360,1227.8,38.93,39.57,39.08,36.81
2020-06-03,4645.0,모나미,005360,1224.1,39.87,39.79,39.95,37.29
2020-06-04,5310.0,모나미,005360,1216.9,38.82,39.99,38.92,37.41
2020-06-05,5210.0,모나미,005360,1217.4,40.63,42.3,40.68,39.55
2020-06-08,5250.0,모나미,005360,1213.1,42.94,40.8,43.04,38.19
2020-06-09,5270.0,모나미,005360,1204.2,40.85,41.18,40.88,38.94
2020-06-10,4955.0,모나미,005360,1197.7,40.91,41.73,40.9,39.6
2020-06-11,4740.0,모나미,005360,1194.4,40.6,38.55,40.61,36.34
2020-06-12,4635.0,모나미,005360,1192.8,38.42,38.73,38.45,36.26
2020-06-15,4410.0,모나미,005360,1206.6,38.35,39.72,38.35,37.12
2020-06-16,4500.0,모나미,005360,1210.8,40.29,40.96,40.27,38.38
2020-06-17,4385.0,모나미,005360,1206.6,41.46,40.71,41.5,37.96
2020-06-18,4175.0,모나미,005360,1214.5,41.09,41.51,41.14,38.84
2020-06-19,5420.0,모나미,005360,1213.0,42.95,42.19,42.96,39.75
2020-06-22,5260.0,모나미,005360,1212.0,42.32,43.08,42.32,40.46
2020-06-23,5170.0,모나미,005360,1213.2,43.39,42.63,43.38,40.37
2020-06-24,5400.0,모나미,005360,1210.1,42.49,40.31,42.49,38.01
2020-06-25,5130.0,모나미,005360,1202.9,40.58,41.05,40.58,38.72
2020-06-26,5250.0,모나미,005360,1205.2,42.02,41.02,42.02,38.49
2020-06-29,5400.0,모나미,005360,1198.6,40.63,41.71,40.64,39.7
2020-06-30,5390.0,모나미,005360,1200.7,42.07,41.15,42.12,39.27
2020-07-01,5250.0,모나미,005360,1198.5,42.7,42.03,42.73,39.82
2020-07-02,5190.0,모나미,005360,1201.6,42.85,43.14,42.84,40.65
2020-07-06,5090.0,모나미,005360,1200.4,43.66,43.1,43.72,40.63
2020-07-07,5240.0,모나미,005360,1196.8,42.9,43.08,43.08,40.62
2020-07-08,5200.0,모나미,005360,1192.9,43.34,43.29,43.55,40.9
2020-07-09,5160.0,모나미,005360,1195.8,43.63,42.35,43.73,39.62
2020-07-10,5070.0,모나미,005360,1194.5,43.63,42.35,43.73,39.62
2020-07-13,5090.0,모나미,005360,1202.4,43.38,42.72,43.45,40.1
2020-07-14,5490.0,모나미,005360,1200.3,42.78,42.9,42.91,40.29
2020-07-15,5430.0,모나미,005360,1206.4,44.18,43.79,44.17,41.2
2020-07-16,5290.0,모나미,005360,1200.7,43.37,43.37,43.63,40.75
2020-07-17,5390.0,모나미,005360,1204.1,42.86,43.14,43.16,40.59
2020-07-20,5610.0,모나미,005360,1205.7,42.72,43.28,42.87,40.81
2020-07-21,5830.0,모나미,005360,1203.7,43.87,44.32,44.02,41.96
2020-07-22,6130.0,모나미,005360,1198.1,44.12,44.29,44.31,41.9
2020-02-14,6750.0,드림텍,192650,1181.5,55.23,57.32,55.73,52.05
2020-02-18,6710.0,드림텍,192650,1182.2,55.11,57.75,55.56,52.05
2020-02-19,6560.0,드림텍,192650,1188.1,56.39,59.12,56.87,53.29
2020-02-20,6520.0,드림텍,192650,1190.8,56.92,59.31,57.52,53.78
2020-02-21,6330.0,드림텍,192650,1197.0,56.41,58.5,57.3,53.38
2020-02-24,6010.0,드림텍,192650,1205.6,54.64,56.3,55.16,51.43
2020-02-25,6300.0,드림텍,192650,1217.7,54.48,54.95,55.07,49.9
2020-02-26,6170.0,드림텍,192650,1212.7,52.28,53.43,52.52,48.73
2020-02-27,5960.0,드림텍,192650,1216.8,50.62,52.18,50.99,47.09
2020-02-28,5710.0,드림텍,192650,1215.9,49.05,50.52,49.25,44.76
2020-03-02,5770.0,드림텍,192650,1215.3,50.58,51.9,50.87,46.75
2020-03-03,5830.0,드림텍,192650,1200.3,51.72,51.86,51.91,47.18
2020-03-04,5940.0,드림텍,192650,1191.4,50.81,51.13,51.11,46.78
2020-03-05,6180.0,드림텍,192650,1186.4,50.78,49.99,50.93,45.9
2020-03-06,6010.0,드림텍,192650,1185.0,48.58,45.27,48.87,41.28
2020-03-09,5630.0,드림텍,192650,1191.4,32.87,34.36,33.16,31.13
2020-03-10,5640.0,드림텍,192650,1201.4,34.18,37.22,34.22,34.36
2020-03-11,5290.0,드림텍,192650,1196.7,34.58,35.79,34.78,32.98
2020-03-12,4745.0,드림텍,192650,1192.8,32.69,33.22,32.96,31.5
2020-03-13,4355.0,드림텍,192650,1202.0,33.93,33.85,34.06,31.73
2020-03-16,4120.0,드림텍,192650,1222.2,31.49,30.05,31.48,28.7
2020-03-17,4080.0,드림텍,192650,1219.6,30.83,28.73,30.97,26.95
2020-03-18,3840.0,드림텍,192650,1241.2,28.26,24.88,28.71,20.37
2020-03-19,3020.0,드림텍,192650,1237.8,25.82,28.47,27.76,25.22
2020-03-20,3520.0,드림텍,192650,1280.1,28.67,26.98,29.41,22.43
2020-03-23,3550.0,드림텍,192650,1254.1,24.6,27.03,25.34,23.36
2020-03-24,3855.0,드림텍,192650,1274.6,26.64,27.15,27.02,24.01
2020-03-25,4150.0,드림텍,192650,1256.0,27.05,27.39,27.32,24.49
2020-03-26,4190.0,드림텍,192650,1230.7,25.74,26.34,25.74,22.6
2020-03-27,4110.0,드림텍,192650,1227.9,25.04,24.93,25.08,21.51
2020-03-30,4440.0,드림텍,192650,1212.4,23.24,22.76,23.25,20.09
2020-03-31,4650.0,드림텍,192650,1222.6,23.43,22.74,23.43,20.48
2020-04-01,4570.0,드림텍,192650,1220.0,21.23,24.74,21.41,20.31
2020-04-02,5210.0,드림텍,192650,1222.2,21.55,29.94,21.57,25.32
2020-04-03,5060.0,드림텍,192650,1237.6,24.51,34.11,24.53,28.34
2020-04-06,5160.0,드림텍,192650,1229.8,24.87,33.05,24.86,26.08
2020-04-07,5210.0,드림텍,192650,1233.4,24.88,31.87,24.88,23.63
2020-04-08,5300.0,드림텍,192650,1222.4,23.52,32.84,23.55,25.09
2020-04-09,5360.0,드림텍,192650,1219.7,23.32,31.48,23.32,22.76
2020-04-13,5070.0,드림텍,192650,1212.3,22.31,31.74,22.3,22.41
2020-04-14,5100.0,드림텍,192650,1218.7,21.66,29.6,21.67,20.11
2020-04-16,5110.0,드림텍,192650,1216.7,19.72,27.82,19.83,19.87
2020-04-17,5230.0,드림텍,192650,1227.5,20.61,28.08,20.81,18.27
2020-04-20,5360.0,드림텍,192650,1219.3,20.78,25.57,20.88,-37.63
2020-04-21,5800.0,드림텍,192650,1218.7,17.37,19.33,17.36,10.01
2020-04-22,5820.0,드림텍,192650,1231.3,13.52,20.37,13.52,13.78
2020-04-23,5970.0,드림텍,192650,1235.2,18.13,21.33,18.14,16.5
2020-04-24,6440.0,드림텍,192650,1232.0,18.17,21.44,18.18,16.94
2020-04-27,7130.0,드림텍,192650,1235.8,17.97,19.99,17.96,12.78
2020-04-28,6710.0,드림텍,192650,1230.3,16.63,20.46,16.76,12.34
2020-04-29,6760.0,드림텍,192650,1225.2,17.12,22.54,17.58,15.06
2020-05-04,6360.0,드림텍,192650,1218.5,24.33,27.2,25.12,20.39
2020-05-06,6560.0,드림텍,192650,1227.8,26.88,29.72,27.44,23.99
2020-05-07,6620.0,드림텍,192650,1223.3,26.88,29.72,27.44,23.99
2020-05-08,6600.0,드림텍,192650,1226.5,25.92,30.97,26.31,24.74
2020-05-11,6550.0,드림텍,192650,1217.7,26.72,29.63,27.07,24.14
2020-05-12,6410.0,드림텍,192650,1217.8,26.93,29.98,27.3,25.78
2020-05-13,6580.0,드림텍,192650,1226.7,26.84,29.19,27.39,25.29
2020-05-14,6520.0,드림텍,192650,1226.3,29.83,31.13,30.22,27.56
2020-05-15,6330.0,드림텍,192650,1227.9,31.94,32.5,32.44,29.43
2020-05-18,6400.0,드림텍,192650,1229.3,32.9,34.81,33.44,31.82
2020-05-19,6480.0,드림텍,192650,1231.6,33.18,34.65,33.24,32.5
2020-05-20,6540.0,드림텍,192650,1224.5,32.95,35.75,33.02,33.49
2020-05-21,6640.0,드림텍,192650,1227.8,34.1,36.06,34.08,33.92
2020-05-22,6380.0,드림텍,192650,1230.7,32.62,35.13,32.6,33.25
2020-05-26,6730.0,드림텍,192650,1242.0,34.81,36.17,34.81,34.35
2020-05-27,6590.0,드림텍,192650,1237.1,34.48,34.74,34.48,32.81
2020-05-28,6320.0,드림텍,192650,1233.7,33.17,35.29,33.18,33.71
2020-05-29,6510.0,드림텍,192650,1239.4,34.86,35.33,35.17,35.49
2020-06-01,6800.0,드림텍,192650,1237.6,37.97,38.32,38.47,35.44
2020-06-02,6830.0,드림텍,192650,1227.8,38.93,39.57,39.08,36.81
2020-06-03,6650.0,드림텍,192650,1224.1,39.87,39.79,39.95,37.29
2020-06-04,8330.0,드림텍,192650,1216.9,38.82,39.99,38.92,37.41
2020-06-05,10000.0,드림텍,192650,1217.4,40.63,42.3,40.68,39.55
2020-06-08,9460.0,드림텍,192650,1213.1,42.94,40.8,43.04,38.19
2020-06-09,9670.0,드림텍,192650,1204.2,40.85,41.18,40.88,38.94
2020-06-10,9220.0,드림텍,192650,1197.7,40.91,41.73,40.9,39.6
2020-06-11,9050.0,드림텍,192650,1194.4,40.6,38.55,40.61,36.34
2020-06-12,8750.0,드림텍,192650,1192.8,38.42,38.73,38.45,36.26
2020-06-15,8240.0,드림텍,192650,1206.6,38.35,39.72,38.35,37.12
2020-06-16,9330.0,드림텍,192650,1210.8,40.29,40.96,40.27,38.38
2020-06-17,9020.0,드림텍,192650,1206.6,41.46,40.71,41.5,37.96
2020-06-18,8670.0,드림텍,192650,1214.5,41.09,41.51,41.14,38.84
2020-06-19,9370.0,드림텍,192650,1213.0,42.95,42.19,42.96,39.75
2020-06-22,9240.0,드림텍,192650,1212.0,42.32,43.08,42.32,40.46
2020-06-23,9260.0,드림텍,192650,1213.2,43.39,42.63,43.38,40.37
2020-06-24,9050.0,드림텍,192650,1210.1,42.49,40.31,42.49,38.01
2020-06-25,9120.0,드림텍,192650,1202.9,40.58,41.05,40.58,38.72
2020-06-26,8920.0,드림텍,192650,1205.2,42.02,41.02,42.02,38.49
2020-06-29,8450.0,드림텍,192650,1198.6,40.63,41.71,40.64,39.7
2020-06-30,8450.0,드림텍,192650,1200.7,42.07,41.15,42.12,39.27
2020-07-01,8700.0,드림텍,192650,1198.5,42.7,42.03,42.73,39.82
2020-07-02,8700.0,드림텍,192650,1201.6,42.85,43.14,42.84,40.65
2020-07-06,9160.0,드림텍,192650,1200.4,43.66,43.1,43.72,40.63
2020-07-07,8930.0,드림텍,192650,1196.8,42.9,43.08,43.08,40.62
2020-07-08,9050.0,드림텍,192650,1192.9,43.34,43.29,43.55,40.9
2020-07-09,9700.0,드림텍,192650,1195.8,43.63,42.35,43.73,39.62
2020-07-10,9800.0,드림텍,192650,1194.5,43.63,42.35,43.73,39.62
2020-07-13,12700.0,드림텍,192650,1202.4,43.38,42.72,43.45,40.1
2020-07-14,11950.0,드림텍,192650,1200.3,42.78,42.9,42.91,40.29
2020-07-15,11550.0,드림텍,192650,1206.4,44.18,43.79,44.17,41.2
2020-07-16,11200.0,드림텍,192650,1200.7,43.37,43.37,43.63,40.75
2020-07-17,11250.0,드림텍,192650,1204.1,42.86,43.14,43.16,40.59
2020-07-20,11300.0,드림텍,192650,1205.7,42.72,43.28,42.87,40.81
2020-07-21,11950.0,드림텍,192650,1203.7,43.87,44.32,44.02,41.96
2020-07-22,11500.0,드림텍,192650,1198.1,44.12,44.29,44.31,41.9
