,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,200470,에이팩트,"6,950","-290","-4.0","7,170","7,170","6,900","545,700","3,825,067,880","121,998,076,000","0.04","17,553,680"
,200670,휴메딕스,"25,950","-250","-1.0","26,400","26,400","25,450","92,401","2,378,400,450","258,752,484,300","0.09","9,971,194"
,200710,에이디테크놀로지,"29,000","-900","-3.0","29,000","29,600","28,550","467,400","13,577,075,500","268,809,729,000","0.09","9,269,301"
,200780,비씨월드제약,"19,050","300","1.6","18,750","19,050","18,200","186,417","3,467,689,000","169,399,915,200","0.06","8,892,384"
,201490,미투온,"7,530","140","1.9","7,400","7,640","7,280","825,474","6,175,263,300","235,371,008,100","0.08","31,257,770"
,203450,유니온커뮤니티,"3,100","-20","-0.6","3,115","3,180","3,070","312,749","978,585,640","45,504,921,700","0.02","14,679,007"
,203650,드림시큐리티,"3,450","-70","-2.0","3,530","3,535","3,445","1,058,740","3,674,963,325","174,589,851,300","0.06","50,605,754"
,203690,프로스테믹스,"3,770","25","0.7","3,720","3,930","3,670","1,631,917","6,228,973,055","172,503,693,960","0.06","45,756,948"
,204020,그리티,"2,410","-5","-0.2","2,415","2,460","2,405","150,055","363,962,630","48,555,306,300","0.02","20,147,430"
,204270,제이앤티씨,"12,500","-50","-0.4","12,450","12,900","12,400","691,707","8,697,898,850","723,105,825,000","0.24","57,848,466"
,204620,글로벌텍스프리,"2,790","20","0.7","2,775","2,850","2,715","163,028","454,099,585","108,238,995,810","0.04","38,795,339"
,204630,화이브라더스코리아,"3,160","-105","-3.2","3,260","3,410","3,145","688,564","2,250,769,780","91,267,881,560","0.03","28,882,241"
,204840,지엘팜텍,"1,140","-25","-2.2","1,185","1,185","1,120","636,248","726,468,105","50,940,128,220","0.02","44,684,323"
,204990,코썬바이오,"1,225","0","0.0","0","0","0","0","0","39,130,080,675","0.01","31,942,923"
,205100,엑셈,"4,105","-160","-3.8","4,250","4,410","4,100","1,797,571","7,643,197,170","139,086,730,665","0.05","33,882,273"
,205470,휴마시스,"11,600","-350","-2.9","11,850","12,500","10,950","6,061,378","71,055,324,100","396,996,254,000","0.13","34,223,815"
,205500,액션스퀘어,"1,880","-30","-1.6","1,880","1,940","1,850","226,820","429,104,665","77,705,372,600","0.03","41,332,645"
,206400,엔터메이트,"1,190","40","3.5","1,160","1,220","1,150","2,777,052","3,310,193,135","99,144,391,850","0.03","83,314,615"
,206560,덱스터,"5,000","-110","-2.2","5,110","5,140","5,000","209,193","1,054,143,070","126,740,680,000","0.04","25,348,136"
,206640,바디텍메드,"20,000","-50","-0.2","20,150","20,350","19,350","444,976","8,822,171,050","469,551,020,000","0.16","23,477,551"
,206650,유바이오로직스,"11,500","2,630","29.6","8,840","11,500","8,430","12,832,520","134,675,064,860","319,567,761,500","0.11","27,788,501"
,207760,미스터블루,"12,900","-250","-1.9","13,250","13,300","12,750","555,691","7,189,079,050","316,243,551,600","0.11","24,515,004"
,208140,정다운,"3,525","-160","-4.3","3,620","3,635","3,450","3,062,011","10,816,833,645","72,367,629,600","0.02","20,529,824"
,208340,파멥신,"20,400","-500","-2.4","21,000","21,000","20,100","350,324","7,148,293,050","282,600,955,200","0.10","13,852,988"
,208350,지란지교시큐리티,"5,200","0","0.0","5,200","5,300","5,130","21,816","112,720,100","40,427,571,600","0.01","7,774,533"
,208370,셀바스헬스케어,"2,115","35","1.7","2,080","2,160","2,060","78,130","164,054,650","45,854,392,860","0.02","21,680,564"
,208640,썸에이지,"634","-16","-2.5","655","655","627","1,074,207","679,846,443","79,200,377,454","0.03","124,921,731"
,208710,바이오로그디바이스,"1,920","65","3.5","1,865","1,975","1,855","1,763,109","3,388,377,570","55,431,085,440","0.02","28,870,357"
,208860,엔지스테크널러지,"7,350","300","4.3","7,300","7,700","7,150","992,473","7,379,974,480","73,842,245,400","0.02","10,046,564"
,211270,AP위성,"7,890","-50","-0.6","7,880","8,030","7,810","23,994","189,391,840","118,466,803,560","0.04","15,014,804"
,212560,네오오토,"4,370","-175","-3.8","4,500","4,500","4,355","61,874","273,485,240","34,413,588,310","0.01","7,874,963"
,213090,미래테크놀로지,"8,000","0","0.0","8,110","8,110","7,820","9,155","73,282,800","48,966,304,000","0.02","6,120,788"
,213420,덕산네오룩스,"33,800","-1,150","-3.3","34,700","34,750","33,650","292,957","9,932,779,200","811,538,405,600","0.27","24,010,012"
,214150,클래시스,"14,050","0","0.0","14,050","14,050","13,700","150,193","2,089,483,350","909,163,810,400","0.31","64,709,168"
,214180,민앤지,"13,700","-100","-0.7","13,750","13,900","13,600","89,402","1,228,107,100","169,365,921,200","0.06","12,362,476"
,214260,라파스,"23,950","-850","-3.4","24,900","25,000","23,750","208,469","5,023,653,900","200,926,513,200","0.07","8,389,416"
,214270,퓨쳐스트림네트웍스,"1,125","5","0.4","1,135","1,140","1,110","754,851","846,182,945","113,485,743,000","0.04","100,876,216"
,214310,세미콘라이트,"900","15","1.7","888","920","884","828,400","745,972,228","23,969,063,700","0.01","26,632,293"
,214370,케어젠,"70,000","4,200","6.4","66,600","72,300","66,500","105,162","7,280,708,100","752,010,000,000","0.25","10,743,000"
,214430,아이쓰리시스템,"23,200","0","0.0","23,200","23,450","22,800","72,139","1,659,519,700","164,876,832,000","0.06","7,106,760"
,214450,파마리서치프로덕트,"58,500","400","0.7","57,600","59,200","57,500","87,190","5,101,613,800","563,217,115,500","0.19","9,627,643"
,214680,디알텍,"1,640","-80","-4.6","1,670","1,690","1,630","1,863,357","3,081,503,790","84,923,042,520","0.03","51,782,343"
,214870,뉴지랩,"12,650","-200","-1.6","13,000","13,000","12,500","421,715","5,324,550,500","332,181,384,700","0.11","26,259,398"
,215000,골프존,"70,100","-1,000","-1.4","71,000","71,200","70,000","18,101","1,273,744,300","439,906,591,500","0.15","6,275,415"
,215090,이디티,"805","-17","-2.1","822","822","803","385,596","313,152,853","21,046,505,235","0.01","26,144,727"
,215100,로보로보,"6,230","80","1.3","6,180","6,470","6,080","4,731,795","29,851,317,370","110,884,368,420","0.04","17,798,454"
,215200,메가스터디교육,"34,500","-800","-2.3","35,300","35,300","34,300","79,330","2,743,964,300","407,854,860,000","0.14","11,821,880"
,215360,우리산업,"18,650","-50","-0.3","18,800","18,850","18,350","96,148","1,783,719,650","170,314,839,950","0.06","9,132,163"
,215380,우정바이오,"8,390","-40","-0.5","8,450","8,500","8,220","413,635","3,439,918,310","94,160,466,600","0.03","11,222,940"
,215480,토박스코리아,"1,075","-20","-1.8","1,090","1,090","1,075","424,828","459,074,155","43,993,759,025","0.01","40,924,427"
,215600,신라젠,"12,100","0","0.0","0","0","0","0","0","866,567,212,500","0.29","71,617,125"
,215790,이노인스트루먼트,"1,775","5","0.3","1,780","1,790","1,735","514,731","905,335,315","71,502,589,475","0.02","40,283,149"
,216050,인크로스,"33,950","450","1.3","33,200","34,700","33,000","114,397","3,881,581,100","273,527,579,150","0.09","8,056,777"
,216080,제테마,"23,900","-600","-2.4","24,600","24,650","23,700","174,931","4,175,802,850","418,191,492,800","0.14","17,497,552"
,217190,제너셈,"4,050","55","1.4","3,990","4,100","3,925","115,105","462,392,405","35,515,154,700","0.01","8,769,174"
,217270,넵튠,"9,980","0","0.0","9,980","10,150","9,620","225,496","2,215,658,580","233,234,057,080","0.08","23,370,146"
,217330,싸이토젠,"11,400","50","0.4","11,250","11,450","11,150","45,063","505,850,050","64,226,049,600","0.02","5,633,864"
,217480,에스디생명공학,"4,530","75","1.7","4,435","4,570","4,370","162,816","729,164,650","101,540,248,980","0.03","22,415,066"
,217500,러셀,"2,115","15","0.7","2,105","2,130","2,050","418,575","873,208,980","67,282,380,000","0.02","31,812,000"
,217600,켐온,"1,565","145","10.2","1,520","1,740","1,510","38,740,888","63,562,742,155","99,942,997,100","0.03","63,861,340"
,217620,디딤,"1,320","-35","-2.6","1,340","1,350","1,320","76,706","102,123,115","48,842,514,600","0.02","37,001,905"
,217730,강스템바이오텍,"8,870","40","0.4","8,900","8,930","8,740","268,413","2,369,804,340","186,087,606,190","0.06","20,979,437"
,217820,엔에스,"7,470","-50","-0.7","7,500","7,500","7,360","80,717","598,536,740","73,206,000,000","0.02","9,800,000"
,218150,미래생명자원,"3,190","-5","-0.2","3,185","3,195","3,135","145,193","467,925,615","59,561,855,320","0.02","18,671,428"
,218410,RFHIC,"39,600","-850","-2.1","40,700","41,300","38,300","962,718","38,584,941,000","944,365,752,000","0.32","23,847,620"
,219130,타이거일렉,"11,650","250","2.2","11,250","11,800","10,850","34,302","391,529,650","73,561,478,500","0.02","6,314,290"
,219420,링크제니시스,"6,820","-60","-0.9","6,900","6,970","6,760","90,193","618,919,600","68,200,000,000","0.02","10,000,000"
,219550,MP한강,"1,590","-65","-3.9","1,655","1,850","1,590","6,590,314","11,335,217,990","91,218,400,170","0.03","57,370,063"
,219750,지티지웰니스,"5,020","-140","-2.7","5,160","5,160","4,960","131,440","659,719,050","65,997,794,420","0.02","13,146,971"
,220100,퓨쳐켐,"10,000","-100","-1.0","10,100","10,100","9,970","28,389","283,797,560","58,126,860,000","0.02","5,812,686"
,220180,핸디소프트,"3,720","270","7.8","3,420","4,075","3,420","705,387","2,650,683,470","72,168,000,000","0.02","19,400,000"
,220260,켐트로스,"4,625","-180","-3.8","4,720","4,745","4,585","3,182,291","14,821,114,470","121,744,138,625","0.04","26,323,057"
,220630,해마로푸드서비스,"2,480","50","2.1","2,435","2,485","2,415","452,977","1,109,065,545","252,507,476,880","0.09","101,817,531"
,221610,자안,"389","-15","-3.7","401","405","389","5,587,272","2,204,695,824","54,957,248,975","0.02","141,278,275"
,221840,하이즈항공,"3,880","-35","-0.9","3,925","3,925","3,835","16,202","62,951,735","68,661,127,960","0.02","17,696,167"
,221980,케이디켐,"12,200","50","0.4","12,400","12,400","12,050","1,243","15,160,500","49,224,560,000","0.02","4,034,800"
,222040,코스맥스엔비티,"8,840","-480","-5.2","9,250","9,390","8,790","573,817","5,192,263,240","182,351,520,000","0.06","20,628,000"
,222080,씨아이에스,"5,750","-200","-3.4","5,850","5,930","5,720","2,561,452","14,819,312,870","323,906,619,500","0.11","56,331,586"
,222110,팬젠,"8,100","-90","-1.1","8,190","8,220","7,910","53,302","427,751,340","78,098,426,100","0.03","9,641,781"
,222420,쎄노텍,"2,290","-50","-2.1","2,325","2,355","2,280","1,676,001","3,962,481,045","91,962,220,750","0.03","40,158,175"
,222800,심텍,"16,300","150","0.9","16,050","16,850","15,850","1,181,961","19,427,537,400","519,222,530,900","0.18","31,854,143"
,222810,한류AI센터,"522","3","0.6","511","540","511","1,081,541","568,479,540","27,209,898,324","0.01","52,126,242"
,222980,한국맥널티,"7,020","-180","-2.5","7,200","7,250","6,930","292,226","2,055,040,760","72,312,156,540","0.02","10,300,877"
,223250,드림씨아이에스,"25,350","50","0.2","25,050","26,000","24,650","114,012","2,891,608,350","141,094,804,500","0.05","5,565,870"
,223310,경남제약헬스케어,"3,320","0","0.0","0","0","0","0","0","37,836,250,520","0.01","11,396,461"
,224060,코디엠,"292","-7","-2.3","299","299","285","7,331,433","2,148,220,102","60,118,483,364","0.02","205,885,217"
,224110,에이텍티앤,"18,850","1,250","7.1","17,200","19,300","16,850","1,849,851","33,945,257,750","100,659,000,000","0.03","5,340,000"
,225190,삼양옵틱스,"9,500","-10","-0.1","9,570","9,580","9,460","17,323","164,786,120","95,855,000,000","0.03","10,090,000"
,225330,씨엠에스에듀,"5,220","-60","-1.1","5,280","5,280","5,200","30,798","160,854,670","97,272,758,160","0.03","18,634,628"
,225430,케이엠제약,"3,665","140","4.0","3,530","3,665","3,430","1,258,603","4,471,284,380","78,383,538,250","0.03","21,387,050"
,225530,보광산업,"5,370","50","0.9","5,350","5,380","5,240","234,384","1,248,741,080","193,915,173,210","0.07","36,110,833"
,225570,넷게임즈,"9,090","-310","-3.3","9,320","9,390","9,050","155,262","1,425,820,010","262,144,982,880","0.09","28,838,832"
,225590,패션플랫폼,"1,095","-35","-3.1","1,130","1,140","1,095","122,705","135,591,050","29,167,200,735","0.01","26,636,713"
,226330,신테카바이오,"12,150","300","2.5","11,950","12,350","11,600","247,558","2,978,177,950","160,890,494,400","0.05","13,242,016"
,226340,본느,"2,555","-15","-0.6","2,575","2,590","2,535","124,379","318,535,645","78,437,467,780","0.03","30,699,596"
,226350,아이엠텍,"214","0","0.0","0","0","0","0","0","9,318,361,858","0.00","43,543,747"
,226360,이엑스티,"3,690","-115","-3.0","3,845","3,845","3,690","271,681","1,017,534,010","162,098,271,990","0.05","43,929,071"
,226400,오스테오닉,"3,300","220","7.1","3,185","3,680","3,150","1,027,532","3,489,007,220","41,636,268,300","0.01","12,617,051"
,226440,한송네오텍,"1,280","-25","-1.9","1,305","1,310","1,270","724,047","934,420,180","52,173,542,400","0.02","40,760,580"
,226950,올릭스,"48,000","1,400","3.0","47,000","48,150","45,800","141,812","6,652,546,600","315,308,208,000","0.11","6,568,921"
,227100,디자인,"12,750","950","8.0","11,800","13,000","11,500","227,535","2,861,978,450","38,853,087,750","0.01","3,047,301"
,227610,아우딘퓨쳐스,"4,565","-35","-0.8","4,600","4,670","4,505","8,947","40,897,880","45,650,000,000","0.02","10,000,000"
,227950,마이크로텍,"3,085","-10","-0.3","3,095","3,130","3,060","182,725","563,098,800","123,080,181,135","0.04","39,896,331"
,228340,동양파일,"2,140","10","0.5","2,140","2,180","2,080","51,768","108,919,570","42,800,000,000","0.01","20,000,000"
,228670,레이,"48,650","-300","-0.6","49,050","49,050","47,550","86,304","4,164,692,500","323,681,439,550","0.11","6,653,267"
,228760,지노믹트리,"16,400","600","3.8","15,700","16,450","15,550","205,739","3,305,302,600","327,773,926,000","0.11","19,986,215"
,228850,레이언스,"11,750","-150","-1.3","11,900","11,900","11,650","35,134","412,576,450","194,944,414,500","0.07","16,591,014"
,229000,젠큐릭스,"15,850","-250","-1.6","16,100","16,150","15,700","83,964","1,332,444,050","99,486,107,100","0.03","6,276,726"
,230240,에치에프알,"37,850","750","2.0","37,300","37,900","36,900","405,009","15,235,664,700","453,519,457,000","0.15","11,982,020"
,230360,에코마케팅,"40,500","1,200","3.0","39,300","40,650","39,200","197,468","7,950,785,250","656,056,948,500","0.22","16,198,937"
,230980,솔트웍스,"3,080","0","0.0","3,080","3,115","3,045","126,761","390,395,665","46,003,409,760","0.02","14,936,172"
,232140,와이아이케이,"4,900","250","5.4","4,760","5,070","4,715","2,577,134","12,674,982,415","311,230,453,100","0.11","63,516,419"
,234100,세원,"7,090","-10","-0.1","7,090","7,190","6,940","549,721","3,871,564,850","169,318,530,440","0.06","23,881,316"
,234300,에스트래픽,"5,330","-70","-1.3","5,470","5,470","5,270","29,361","155,835,080","63,539,889,400","0.02","11,921,180"
,234340,세틀뱅크,"28,650","-150","-0.5","28,950","28,950","28,100","51,059","1,452,601,150","265,499,550,000","0.09","9,267,000"
,234690,녹십자웰빙,"11,450","300","2.7","11,200","11,450","11,100","230,337","2,599,605,150","203,263,560,200","0.07","17,752,276"
,234920,자이글,"3,435","15","0.4","3,395","3,530","3,395","23,879","82,357,225","46,478,675,850","0.02","13,530,910"
,235980,메드팩토,"80,800","12,400","18.1","69,400","82,000","67,600","2,381,365","180,620,997,700","1,643,055,233,600","0.56","20,334,842"
,236200,슈프리마,"34,600","250","0.7","34,700","35,550","34,050","123,071","4,298,677,450","248,887,245,800","0.08","7,193,273"
,237690,에스티팜,"58,800","5,100","9.5","54,900","59,200","54,500","761,708","43,659,823,500","1,096,972,800,000","0.37","18,656,000"
,237750,피앤씨테크,"6,170","80","1.3","6,100","6,320","6,050","116,452","725,466,380","40,084,022,000","0.01","6,496,600"
,237820,플레이디,"12,450","-250","-2.0","12,600","13,050","12,400","146,161","1,854,259,150","159,697,893,000","0.05","12,827,140"
,237880,클리오,"18,000","-400","-2.2","18,300","18,500","17,800","104,724","1,899,388,150","308,701,584,000","0.10","17,150,088"
,238090,앤디포스,"3,910","-90","-2.2","3,890","3,915","3,790","2,802,739","10,780,959,040","201,157,218,690","0.07","51,446,859"
,238120,로고스바이오,"9,150","290","3.3","8,860","9,210","8,560","59,527","528,723,630","32,891,724,600","0.01","3,594,724"
,238200,비피도,"18,500","-200","-1.1","18,700","18,800","18,400","11,379","210,691,000","75,665,000,000","0.03","4,090,000"
,238490,힘스,"11,800","-250","-2.1","12,100","12,100","11,700","161,643","1,914,600,550","133,484,384,800","0.05","11,312,236"
,239340,줌인터넷,"4,190","-25","-0.6","4,180","4,230","4,160","133,367","558,199,965","112,635,001,780","0.04","26,881,862"
,239610,에이치엘사이언스,"58,100","3,200","5.8","55,200","58,100","55,100","94,100","5,343,811,200","298,758,798,800","0.10","5,142,148"
,240810,원익IPS,"33,550","-250","-0.7","33,800","33,800","33,350","180,872","6,063,853,300","1,646,764,878,550","0.56","49,083,901"
,241520,DSC인베스트먼트,"2,990","90","3.1","2,910","2,990","2,875","243,740","719,614,085","54,475,955,170","0.02","18,219,383"
,241690,유니테크노,"10,300","0","0.0","10,400","10,400","10,250","24,682","253,788,450","122,853,456,000","0.04","11,927,520"
,241710,코스메카코리아,"13,750","-400","-2.8","14,150","14,150","13,600","140,752","1,936,994,800","146,850,000,000","0.05","10,680,000"
,241770,메카로,"13,150","300","2.3","12,850","13,450","12,600","125,735","1,654,282,700","132,844,456,000","0.04","10,102,240"
,241790,오션브릿지,"17,650","800","4.8","16,700","17,750","16,400","515,917","8,880,150,350","176,546,490,100","0.06","10,002,634"
,241820,피씨엘,"15,500","1,050","7.3","14,450","16,100","14,000","972,342","14,822,200,850","147,865,303,500","0.05","9,539,697"
,241840,에이스토리,"7,530","-150","-2.0","7,680","7,700","7,530","120,804","914,857,270","70,166,347,200","0.02","9,318,240"
,242040,나무기술,"3,660","5","0.1","3,655","3,665","3,565","632,466","2,294,277,580","115,917,818,100","0.04","31,671,535"
,243070,휴온스,"59,400","1,200","2.1","60,800","61,300","58,700","235,900","14,162,378,800","586,916,193,600","0.20","9,880,744"
,243840,신흥에스이씨,"40,500","-1,050","-2.5","41,550","41,600","40,200","81,493","3,311,520,550","273,125,196,000","0.09","6,743,832"
,244460,올리패스,"18,800","0","0.0","18,750","19,100","18,200","197,378","3,703,987,750","300,217,218,800","0.10","15,969,001"
,245620,EDGC,"13,850","600","4.5","13,250","15,200","12,800","16,130,829","229,028,375,900","526,934,136,100","0.18","38,045,786"
,246690,TS인베스트먼트,"2,400","25","1.0","2,360","2,435","2,355","164,346","392,192,910","56,277,693,600","0.02","23,449,039"
,246710,티앤알바이오팹,"12,450","50","0.4","12,650","12,650","12,200","115,203","1,428,328,450","104,351,418,000","0.04","8,381,640"
,246720,아스타,"3,870","-15","-0.4","3,890","3,890","3,825","15,827","61,094,105","44,437,364,010","0.02","11,482,523"
,246960,이노테라피,"9,000","-290","-3.1","9,400","9,400","8,830","37,912","342,214,020","45,397,656,000","0.02","5,044,184"
,247540,에코프로비엠,"138,100","1,900","1.4","136,200","138,400","134,200","433,247","59,386,549,800","2,895,151,324,600","0.98","20,964,166"
,250000,보라티알,"9,600","1,350","16.4","8,180","10,000","8,110","1,536,471","14,184,688,520","64,807,036,800","0.02","6,750,733"
,250060,모비스,"2,705","45","1.7","2,705","2,775","2,660","1,292,327","3,524,863,230","87,023,404,370","0.03","32,171,314"
,250930,예선테크,"2,305","45","2.0","2,285","2,365","2,235","1,212,006","2,791,824,415","76,066,014,200","0.03","33,000,440"
,251370,와이엠티,"36,650","-850","-2.3","37,450","37,500","36,150","123,606","4,528,641,550","271,400,580,000","0.09","7,405,200"
,251630,브이원텍,"7,760","-50","-0.6","7,790","7,860","7,690","128,767","1,001,817,570","116,792,500,800","0.04","15,050,580"
,251970,펌텍코리아,"16,100","-300","-1.8","16,350","16,400","15,950","26,326","423,710,400","199,640,000,000","0.07","12,400,000"
,252500,세화피앤씨,"4,825","135","2.9","4,690","4,825","4,615","299,217","1,415,693,645","100,085,915,875","0.03","20,743,195"
,253450,스튜디오드래곤,"85,500","-1,200","-1.4","86,100","86,300","85,000","210,477","17,986,613,100","2,402,239,635,000","0.81","28,096,370"
,253590,네오셈,"2,780","10","0.4","2,745","2,780","2,710","374,966","1,030,077,235","104,351,158,640","0.04","37,536,388"
,253840,수젠텍,"26,300","-150","-0.6","26,550","27,450","24,850","1,397,792","36,545,685,300","359,393,339,800","0.12","13,665,146"
,254120,자비스,"1,765","10","0.6","1,755","1,790","1,735","109,134","191,207,175","35,835,635,140","0.01","20,303,476"
,255220,SG,"2,295","0","0.0","2,270","2,340","2,245","239,898","549,469,445","84,272,461,965","0.03","36,720,027"
,255440,야스,"14,000","450","3.3","13,650","14,150","13,400","141,875","1,967,153,150","182,812,000,000","0.06","13,058,000"
,256150,한독크린텍,"22,000","1,000","4.8","21,900","22,300","21,450","270,949","5,938,085,950","90,002,000,000","0.03","4,091,000"
,256630,포인트엔지니어링,"3,895","-75","-1.9","4,000","4,025","3,825","1,090,698","4,246,083,195","220,015,158,990","0.07","56,486,562"
,256840,한국비엔씨,"2,895","260","9.9","2,665","3,080","2,620","7,270,426","20,898,272,605","147,818,838,960","0.05","51,060,048"
,256940,케이피에스,"18,250","700","4.0","17,450","19,250","17,100","648,518","12,058,811,200","277,647,981,000","0.09","15,213,588"
,257370,명성티엔에스,"15,700","50","0.3","15,500","15,700","15,200","151,964","2,347,788,450","100,009,000,000","0.03","6,370,000"
,258610,이더블유케이,"4,335","-75","-1.7","4,405","4,410","4,260","256,872","1,109,460,515","50,870,353,665","0.02","11,734,799"
,258790,소프트캠프,"2,030","-5","-0.2","2,075","2,075","2,005","300,218","611,081,130","50,732,306,520","0.02","24,991,284"
,258830,세종메디칼,"12,000","-250","-2.0","12,150","12,350","11,950","181,618","2,200,196,550","81,332,892,000","0.03","6,777,741"
,259630,엠플러스,"21,350","-350","-1.6","21,900","22,000","21,200","44,234","950,527,400","110,672,272,550","0.04","5,183,713"
,260660,알리코제약,"15,000","450","3.1","14,850","15,150","14,250","755,940","11,197,712,600","147,218,625,000","0.05","9,814,575"
,260930,씨티케이코스메틱스,"13,150","-200","-1.5","13,450","13,600","13,150","6,506","86,090,750","133,106,285,650","0.05","10,122,151"
,261200,덴티스,"2,055","10","0.5","2,045","2,065","2,015","1,236,417","2,519,763,005","149,543,938,515","0.05","72,770,773"
,262260,에이프로,"41,250","-1,550","-3.6","42,800","43,300","41,150","609,414","25,360,832,250","261,770,602,500","0.09","6,345,954"
,263020,디케이앤디,"5,200","70","1.4","5,140","5,240","5,010","31,275","161,191,350","40,368,650,400","0.01","7,763,202"
,263050,유틸렉스,"36,500","900","2.5","35,950","36,550","35,150","55,475","1,997,888,050","272,298,541,000","0.09","7,460,234"
,263540,샘코,"2,015","0","0.0","0","0","0","0","0","21,385,084,175","0.01","10,612,945"
,263600,덕우전자,"8,290","-210","-2.5","8,540","8,550","8,260","352,020","2,934,813,960","132,062,269,900","0.04","15,930,310"
,263690,디알젬,"21,100","-1,450","-6.4","22,350","22,700","21,000","732,024","15,885,072,400","238,970,371,000","0.08","11,325,610"
,263700,케어랩스,"10,050","-50","-0.5","10,100","10,300","9,940","189,884","1,918,904,360","84,489,576,150","0.03","8,406,923"
,263720,디앤씨미디어,"33,500","550","1.7","33,100","35,000","31,400","269,181","8,924,451,050","411,216,218,500","0.14","12,275,111"
,263750,펄어비스,"191,900","-5,900","-3.0","197,500","197,600","191,500","83,253","16,052,099,700","2,510,023,215,000","0.85","13,079,850"
,263770,유에스티,"3,995","-55","-1.4","4,060","4,080","3,990","133,238","535,399,595","94,682,187,140","0.03","23,700,172"
,263800,데이타솔루션,"8,980","160","1.8","8,780","9,770","8,570","4,711,983","43,467,170,440","141,961,048,400","0.05","15,808,580"
,263810,상신전자,"3,410","20","0.6","3,390","3,410","3,285","153,073","511,478,785","48,574,488,380","0.02","14,244,718"
,263860,지니언스,"5,000","-80","-1.6","5,110","5,110","4,985","21,956","110,423,700","47,223,000,000","0.02","9,444,600"
,263920,블러썸엠앤씨,"4,555","0","0.0","0","0","0","0","0","62,509,048,460","0.02","13,723,172"
,264450,유비쿼스,"40,200","-200","-0.5","40,650","41,100","40,000","63,325","2,562,457,050","205,982,991,000","0.07","5,123,955"
,264660,씨앤지하이테크,"9,750","40","0.4","9,730","9,900","9,580","103,359","1,011,593,550","81,953,430,000","0.03","8,405,480"
,264850,이랜시스,"1,875","-25","-1.3","1,900","1,910","1,860","87,470","163,948,255","53,909,647,500","0.02","28,751,812"
,265520,AP시스템,"25,100","0","0.0","24,900","25,400","24,900","163,890","4,129,359,250","363,453,697,700","0.12","14,480,227"
,265560,영화테크,"15,800","-300","-1.9","16,000","16,400","15,800","208,688","3,355,434,000","84,452,422,000","0.03","5,345,090"
,267320,나인테크,"2,555","-110","-4.1","2,665","2,695","2,540","2,078,426","5,427,071,415","94,858,345,470","0.03","37,126,554"
,267790,배럴,"9,350","-130","-1.4","9,480","9,520","9,350","47,347","444,769,190","73,729,425,000","0.02","7,885,500"
,267980,매일유업,"76,100","-200","-0.3","76,300","76,800","75,800","27,820","2,118,604,100","596,900,851,800","0.20","7,843,638"
,268600,셀리버리,"102,000","2,900","2.9","99,100","103,000","98,700","234,801","23,659,108,100","832,024,914,000","0.28","8,157,107"
,269620,시스웍,"2,350","35","1.5","2,275","2,350","2,275","89,382","206,795,940","42,300,000,000","0.01","18,000,000"
,270520,지엔원에너지,"2,955","30","1.0","2,910","3,160","2,880","1,891,709","5,683,691,110","86,832,128,325","0.03","29,384,815"
,270870,뉴트리,"25,850","50","0.2","25,850","26,250","25,550","125,624","3,253,379,600","234,529,915,400","0.08","9,072,724"
,272110,케이엔제이,"11,850","-200","-1.7","11,900","12,200","11,850","48,062","573,959,800","74,719,369,200","0.03","6,305,432"
,272290,이녹스첨단소재,"48,000","-900","-1.8","48,900","48,950","47,750","81,195","3,898,802,750","456,119,664,000","0.15","9,502,493"
,273060,엔에이치스팩12호,"2,125","-15","-0.7","2,150","2,150","2,115","75,820","161,318,345","15,958,750,000","0.01","7,510,000"
,274090,켄코아에어로스페이스,"9,090","-130","-1.4","9,240","9,280","9,030","111,762","1,017,483,730","81,899,372,880","0.03","9,009,832"
,275630,에스에스알,"5,470","-30","-0.6","5,500","5,530","5,410","19,050","103,939,230","31,696,248,670","0.01","5,794,561"
,277070,린드먼아시아,"4,860","-50","-1.0","4,910","4,910","4,845","19,336","94,279,360","65,610,000,000","0.02","13,500,000"
,277410,인산가,"1,755","-10","-0.6","1,765","1,765","1,735","175,527","307,084,710","46,521,278,505","0.02","26,507,851"
,277480,신한제4호스팩,"2,040","5","0.2","2,030","2,040","2,030","31,048","63,156,245","12,260,400,000","0.00","6,010,000"
,277880,티에스아이,"17,200","-2,800","-14.0","20,000","24,550","16,900","6,359,639","130,623,345,400","159,394,378,000","0.05","9,267,115"
,278280,천보,"94,000","-1,000","-1.0","95,000","95,000","93,400","84,650","7,943,570,800","940,000,000,000","0.32","10,000,000"
,278650,노터스,"24,700","-550","-2.2","25,250","25,300","24,650","91,517","2,272,788,100","187,827,889,600","0.06","7,604,368"
,279600,미디어젠,"6,340","20","0.3","6,230","6,340","6,230","16,172","101,966,880","29,406,701,540","0.01","4,638,281"
,281410,한국제6호스팩,"2,050","-20","-1.0","2,050","2,050","2,050","1,414","2,898,700","9,245,500,000","0.00","4,510,000"
,281740,레이크머티리얼즈,"2,520","130","5.4","2,400","2,620","2,360","9,246,056","23,362,146,955","165,640,980,960","0.06","65,730,548"
,282880,코윈테크,"23,750","-250","-1.0","24,000","24,100","23,650","105,430","2,509,060,300","219,722,935,000","0.07","9,251,492"
,284620,카이노스메드,"4,930","-20","-0.4","4,990","5,160","4,895","2,642,082","13,262,543,500","510,669,189,020","0.17","103,584,014"
