,date,name,code,Close,dollar,WTI,NASDAQ,DOW,interest_rate,news
906,2020-05-14,에스퓨얼셀,288620,18900,1226.3,27.56,8943.72,23625.34,0.72,0
907,2020-05-15,에스퓨얼셀,288620,19450,1227.9,29.43,9014.56,23685.42,0.71,0
908,2020-05-18,에스퓨얼셀,288620,19950,1229.3,31.82,9234.83,24597.37,0.71,0
909,2020-05-19,에스퓨얼셀,288620,20000,1231.6,32.5,9185.1,24206.86,0.73,0
910,2020-05-20,에스퓨얼셀,288620,20150,1224.5,33.49,9375.78,24575.9,0.72,0
911,2020-05-21,에스퓨얼셀,288620,21500,1227.8,33.92,9284.88,24474.12,0.73,0
912,2020-05-22,에스퓨얼셀,288620,20400,1230.7,33.25,9324.59,24465.16,0.72,0
913,2020-05-26,에스퓨얼셀,288620,21950,1242.0,34.35,9340.22,24995.11,0.72,0
914,2020-05-27,에스퓨얼셀,288620,22700,1237.1,32.81,9412.36,25548.27,0.74,0
915,2020-05-28,에스퓨얼셀,288620,21200,1233.7,33.71,9368.99,25400.64,0.49,0
916,2020-05-29,에스퓨얼셀,288620,21800,1239.4,35.49,9489.87,25383.11,0.49,0
917,2020-06-01,에스퓨얼셀,288620,21950,1237.6,35.44,9552.05,25475.02,0.49,0
918,2020-06-02,에스퓨얼셀,288620,21800,1227.8,36.81,9608.38,25742.65,0.47,0
919,2020-06-03,에스퓨얼셀,288620,21550,1224.1,37.29,9682.91,26269.89,0.47,0
920,2020-06-04,에스퓨얼셀,288620,21500,1216.9,37.41,9615.81,26281.82,0.46,2
921,2020-06-05,에스퓨얼셀,288620,21350,1217.4,39.55,9814.08,27110.98,0.47,0
922,2020-06-08,에스퓨얼셀,288620,21500,1213.1,38.19,9924.75,27572.44,0.46,0
923,2020-06-09,에스퓨얼셀,288620,21650,1204.2,38.94,9953.75,27272.3,0.5,0
924,2020-06-10,에스퓨얼셀,288620,21750,1197.7,39.6,10020.35,26989.99,0.49,0
925,2020-06-11,에스퓨얼셀,288620,28250,1194.4,36.34,9492.73,25128.17,0.49,5
926,2020-06-12,에스퓨얼셀,288620,32000,1192.8,36.26,9588.81,25605.54,0.46,4
927,2020-06-15,에스퓨얼셀,288620,27900,1206.6,37.12,9726.02,25763.16,0.46,1
928,2020-06-16,에스퓨얼셀,288620,30200,1210.8,38.38,9895.87,26289.98,0.46,0
929,2020-06-17,에스퓨얼셀,288620,32500,1206.6,37.96,9910.53,26119.61,0.47,0
930,2020-06-18,에스퓨얼셀,288620,31550,1214.5,38.84,9943.05,26080.1,0.46,0
931,2020-06-19,에스퓨얼셀,288620,30400,1213.0,39.75,9946.12,25871.46,0.46,0
932,2020-06-22,에스퓨얼셀,288620,31700,1212.0,40.46,10056.47,26024.96,0.47,0
933,2020-06-23,에스퓨얼셀,288620,41200,1213.2,40.37,10131.37,26156.1,0.47,5
934,2020-06-24,에스퓨얼셀,288620,44500,1210.1,38.01,9909.17,25445.94,0.48,2
935,2020-06-25,에스퓨얼셀,288620,44600,1202.9,38.72,10017.0,25745.6,0.47,1
936,2020-06-26,에스퓨얼셀,288620,42900,1205.2,38.49,9757.22,25015.55,0.5,1
937,2020-06-29,에스퓨얼셀,288620,41000,1198.6,39.7,9874.15,25595.8,0.49,0
938,2020-06-30,에스퓨얼셀,288620,44000,1200.7,39.27,10058.76,25812.88,0.57,0
939,2020-07-01,에스퓨얼셀,288620,40700,1198.5,39.82,10154.63,25734.97,0.48,0
940,2020-07-02,에스퓨얼셀,288620,40850,1201.6,40.65,10207.63,25827.36,0.47,0
941,2020-07-06,에스퓨얼셀,288620,42500,1200.4,40.63,10433.65,26287.03,0.49,0
942,2020-07-07,에스퓨얼셀,288620,43250,1196.8,40.62,10343.89,25890.18,0.45,0
943,2020-07-08,에스퓨얼셀,288620,42900,1192.9,40.9,10492.5,26067.28,0.48,0
944,2020-07-09,에스퓨얼셀,288620,44300,1195.8,39.62,10547.75,25706.09,0.48,0
945,2020-07-10,에스퓨얼셀,288620,44450,1194.5,39.62,10617.44,26075.3,0.49,0
946,2020-07-13,에스퓨얼셀,288620,52600,1202.4,40.1,10390.84,26085.8,0.5,5
947,2020-07-14,에스퓨얼셀,288620,46500,1200.3,40.29,10488.58,26642.59,0.48,0
948,2020-07-15,에스퓨얼셀,288620,46600,1206.4,41.2,10550.49,26870.1,0.47,2
949,2020-07-16,에스퓨얼셀,288620,47050,1200.7,40.75,10473.83,26734.71,0.49,0
950,2020-07-17,에스퓨얼셀,288620,47200,1204.1,40.59,10503.19,26671.95,0.46,0
951,2020-07-20,에스퓨얼셀,288620,47300,1205.7,40.81,10767.09,26680.87,0.44,2
952,2020-07-21,에스퓨얼셀,288620,48800,1203.7,41.96,10680.36,26840.4,0.46,0
953,2020-07-22,에스퓨얼셀,288620,47800,1198.1,41.9,10706.13,27005.84,0.45,0
954,2020-02-14,상아프론테크,89980,17750,1181.5,52.05,9731.18,29398.08,1.24,0
955,2020-02-18,상아프론테크,89980,17400,1182.2,52.05,9732.74,29232.19,1.23,0
956,2020-02-19,상아프론테크,89980,17150,1188.1,53.29,9817.18,29348.03,1.24,0
957,2020-02-20,상아프론테크,89980,17250,1190.8,53.78,9750.97,29219.98,1.23,0
958,2020-02-21,상아프론테크,89980,16450,1197.0,53.38,9576.59,28992.41,1.23,1
959,2020-02-24,상아프론테크,89980,15600,1205.6,51.43,9221.28,27960.8,1.24,0
960,2020-02-25,상아프론테크,89980,16000,1217.7,49.9,8965.61,27081.36,1.25,0
961,2020-02-26,상아프론테크,89980,16100,1212.7,48.73,8980.77,26957.59,1.25,0
962,2020-02-27,상아프론테크,89980,15250,1216.8,47.09,8566.48,25766.64,1.23,0
963,2020-02-28,상아프론테크,89980,14150,1215.9,44.76,8567.37,25409.36,1.26,0
964,2020-03-02,상아프론테크,89980,14850,1215.3,46.75,8952.17,26703.32,1.26,0
965,2020-03-03,상아프론테크,89980,14850,1200.3,47.18,8684.09,25917.41,1.26,0
966,2020-03-04,상아프론테크,89980,15350,1191.4,46.78,9018.09,27090.86,1.25,0
967,2020-03-05,상아프론테크,89980,15500,1186.4,45.9,8738.59,26121.28,1.25,0
968,2020-03-06,상아프론테크,89980,15200,1185.0,41.28,8575.62,25864.78,1.24,0
969,2020-03-09,상아프론테크,89980,14250,1191.4,31.13,7950.68,23851.02,1.26,0
970,2020-03-10,상아프론테크,89980,14450,1201.4,34.36,8344.25,25018.16,1.25,0
971,2020-03-11,상아프론테크,89980,13350,1196.7,32.98,7952.05,23553.22,1.24,0
972,2020-03-12,상아프론테크,89980,12450,1192.8,31.5,7201.8,21200.62,1.25,2
973,2020-03-13,상아프론테크,89980,11350,1202.0,31.73,7874.88,23185.62,1.25,0
974,2020-03-16,상아프론테크,89980,10350,1222.2,28.7,6904.59,20188.52,1.27,0
975,2020-03-17,상아프론테크,89980,10050,1219.6,26.95,7334.78,21237.38,0.76,0
976,2020-03-18,상아프론테크,89980,9490,1241.2,20.37,6989.84,19898.92,0.73,1
977,2020-03-19,상아프론테크,89980,7570,1237.8,25.22,7150.58,20087.19,0.72,0
978,2020-03-20,상아프론테크,89980,8740,1280.1,22.43,6879.52,19173.98,0.73,1
979,2020-03-23,상아프론테크,89980,8080,1254.1,23.36,6860.67,18591.93,0.73,0
980,2020-03-24,상아프론테크,89980,8840,1274.6,24.01,7417.86,20704.91,0.72,0
981,2020-03-25,상아프론테크,89980,9440,1256.0,24.49,7384.29,21200.55,0.73,0
982,2020-03-26,상아프론테크,89980,9500,1230.7,22.6,7797.54,22552.17,0.73,0
983,2020-03-27,상아프론테크,89980,9740,1227.9,21.51,7502.38,21636.78,0.75,0
984,2020-03-30,상아프론테크,89980,10100,1212.4,20.09,7774.15,22327.48,0.76,0
985,2020-03-31,상아프론테크,89980,10200,1222.6,20.48,7700.1,21917.16,0.8,0
986,2020-04-01,상아프론테크,89980,10200,1220.0,20.31,7360.58,20943.51,0.76,0
987,2020-04-02,상아프론테크,89980,11200,1222.2,25.32,7487.31,21413.44,0.74,0
988,2020-04-03,상아프론테크,89980,11550,1237.6,28.34,7373.08,21052.53,0.73,0
989,2020-04-06,상아프론테크,89980,11800,1229.8,26.08,7913.24,22679.99,0.75,0
990,2020-04-07,상아프론테크,89980,12050,1233.4,23.63,7887.26,22653.86,0.74,0
991,2020-04-08,상아프론테크,89980,12350,1222.4,25.09,8090.9,23433.57,0.73,0
992,2020-04-09,상아프론테크,89980,12500,1219.7,22.76,8153.58,23719.37,0.73,0
993,2020-04-13,상아프론테크,89980,11850,1212.3,22.41,8192.42,23390.77,0.75,0
994,2020-04-14,상아프론테크,89980,12600,1218.7,20.11,8515.74,23949.76,0.74,1
995,2020-04-16,상아프론테크,89980,12900,1216.7,19.87,8532.36,23537.68,0.73,0
996,2020-04-17,상아프론테크,89980,13050,1227.5,18.27,8650.14,24242.49,0.74,0
997,2020-04-20,상아프론테크,89980,13400,1219.3,-37.63,8560.73,23650.44,0.75,0
998,2020-04-21,상아프론테크,89980,13150,1218.7,10.01,8263.23,23018.88,0.75,0
999,2020-04-22,상아프론테크,89980,13300,1231.3,13.78,8495.38,23475.82,0.74,2
1000,2020-04-23,상아프론테크,89980,13500,1235.2,16.5,8494.75,23515.26,0.74,0
1001,2020-04-24,상아프론테크,89980,13650,1232.0,16.94,8634.52,23775.27,0.74,0
1002,2020-04-27,상아프론테크,89980,13700,1235.8,12.78,8730.16,24133.78,0.73,0
1003,2020-04-28,상아프론테크,89980,13300,1230.3,12.34,8607.73,24101.55,0.73,2
1004,2020-04-29,상아프론테크,89980,13400,1225.2,15.06,8914.71,24633.86,0.76,0
1005,2020-05-04,상아프론테크,89980,13100,1218.5,20.39,8710.71,23749.76,0.71,0
1006,2020-05-06,상아프론테크,89980,13300,1227.8,23.99,8854.39,23664.64,0.72,0
1007,2020-05-07,상아프론테크,89980,13300,1223.3,23.99,8979.66,23875.89,0.71,0
1008,2020-05-08,상아프론테크,89980,13450,1226.5,24.74,9121.32,24331.32,0.72,0
1009,2020-05-11,상아프론테크,89980,13200,1217.7,24.14,9192.34,24221.99,0.73,0
1010,2020-05-12,상아프론테크,89980,13400,1217.8,25.78,9002.55,23764.78,0.73,0
1011,2020-05-13,상아프론테크,89980,14150,1226.7,25.29,8863.17,23247.97,0.72,1
1012,2020-05-14,상아프론테크,89980,13850,1226.3,27.56,8943.72,23625.34,0.72,0
1013,2020-05-15,상아프론테크,89980,13800,1227.9,29.43,9014.56,23685.42,0.71,0
1014,2020-05-18,상아프론테크,89980,14200,1229.3,31.82,9234.83,24597.37,0.71,0
1015,2020-05-19,상아프론테크,89980,14250,1231.6,32.5,9185.1,24206.86,0.73,0
1016,2020-05-20,상아프론테크,89980,14700,1224.5,33.49,9375.78,24575.9,0.72,0
1017,2020-05-21,상아프론테크,89980,15400,1227.8,33.92,9284.88,24474.12,0.73,1
1018,2020-05-22,상아프론테크,89980,15150,1230.7,33.25,9324.59,24465.16,0.72,0
1019,2020-05-26,상아프론테크,89980,17450,1242.0,34.35,9340.22,24995.11,0.72,1
1020,2020-05-27,상아프론테크,89980,18000,1237.1,32.81,9412.36,25548.27,0.74,0
1021,2020-05-28,상아프론테크,89980,16950,1233.7,33.71,9368.99,25400.64,0.49,0
1022,2020-05-29,상아프론테크,89980,17600,1239.4,35.49,9489.87,25383.11,0.49,0
1023,2020-06-01,상아프론테크,89980,17650,1237.6,35.44,9552.05,25475.02,0.49,0
1024,2020-06-02,상아프론테크,89980,17400,1227.8,36.81,9608.38,25742.65,0.47,0
1025,2020-06-03,상아프론테크,89980,17700,1224.1,37.29,9682.91,26269.89,0.47,0
1026,2020-06-04,상아프론테크,89980,17200,1216.9,37.41,9615.81,26281.82,0.46,0
1027,2020-06-05,상아프론테크,89980,17350,1217.4,39.55,9814.08,27110.98,0.47,0
1028,2020-06-08,상아프론테크,89980,17100,1213.1,38.19,9924.75,27572.44,0.46,0
1029,2020-06-09,상아프론테크,89980,19000,1204.2,38.94,9953.75,27272.3,0.5,3
1030,2020-06-10,상아프론테크,89980,19650,1197.7,39.6,10020.35,26989.99,0.49,0
1031,2020-06-11,상아프론테크,89980,23500,1194.4,36.34,9492.73,25128.17,0.49,4
1032,2020-06-12,상아프론테크,89980,24450,1192.8,36.26,9588.81,25605.54,0.46,0
1033,2020-06-15,상아프론테크,89980,20250,1206.6,37.12,9726.02,25763.16,0.46,0
1034,2020-06-16,상아프론테크,89980,23050,1210.8,38.38,9895.87,26289.98,0.46,1
1035,2020-06-17,상아프론테크,89980,23500,1206.6,37.96,9910.53,26119.61,0.47,0
1036,2020-06-18,상아프론테크,89980,22500,1214.5,38.84,9943.05,26080.1,0.46,0
1037,2020-06-19,상아프론테크,89980,23000,1213.0,39.75,9946.12,25871.46,0.46,0
1038,2020-06-22,상아프론테크,89980,25800,1212.0,40.46,10056.47,26024.96,0.47,3
1039,2020-06-23,상아프론테크,89980,27600,1213.2,40.37,10131.37,26156.1,0.47,4
1040,2020-06-24,상아프론테크,89980,27050,1210.1,38.01,9909.17,25445.94,0.48,1
1041,2020-06-25,상아프론테크,89980,27950,1202.9,38.72,10017.0,25745.6,0.47,3
1042,2020-06-26,상아프론테크,89980,27650,1205.2,38.49,9757.22,25015.55,0.5,0
1043,2020-06-29,상아프론테크,89980,27650,1198.6,39.7,9874.15,25595.8,0.49,0
1044,2020-06-30,상아프론테크,89980,27850,1200.7,39.27,10058.76,25812.88,0.57,0
1045,2020-07-01,상아프론테크,89980,26500,1198.5,39.82,10154.63,25734.97,0.48,0
1046,2020-07-02,상아프론테크,89980,26850,1201.6,40.65,10207.63,25827.36,0.47,0
1047,2020-07-06,상아프론테크,89980,28200,1200.4,40.63,10433.65,26287.03,0.49,0
1048,2020-07-07,상아프론테크,89980,28700,1196.8,40.62,10343.89,25890.18,0.45,0
1049,2020-07-08,상아프론테크,89980,28400,1192.9,40.9,10492.5,26067.28,0.48,0
1050,2020-07-09,상아프론테크,89980,31150,1195.8,39.62,10547.75,25706.09,0.48,3
1051,2020-07-10,상아프론테크,89980,30050,1194.5,39.62,10617.44,26075.3,0.49,1
1052,2020-07-13,상아프론테크,89980,30750,1202.4,40.1,10390.84,26085.8,0.5,2
1053,2020-07-14,상아프론테크,89980,29150,1200.3,40.29,10488.58,26642.59,0.48,0
1054,2020-07-15,상아프론테크,89980,29200,1206.4,41.2,10550.49,26870.1,0.47,0
1055,2020-07-16,상아프론테크,89980,29750,1200.7,40.75,10473.83,26734.71,0.49,0
1056,2020-07-17,상아프론테크,89980,29350,1204.1,40.59,10503.19,26671.95,0.46,0
1057,2020-07-20,상아프론테크,89980,31000,1205.7,40.81,10767.09,26680.87,0.44,0
1058,2020-07-21,상아프론테크,89980,34050,1203.7,41.96,10680.36,26840.4,0.46,0
1059,2020-07-22,상아프론테크,89980,37000,1198.1,41.9,10706.13,27005.84,0.45,0
