,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,011200,HMM,"5,190","-30","-0.6","5,250","5,260","5,100","1,971,025","10,213,257,060","1,695,709,616,370","0.11","326,726,323"
,011210,현대위아,"37,950","-1,150","-2.9","39,050","39,350","37,900","210,777","8,086,102,700","1,032,053,399,850","0.07","27,195,083"
,011230,삼화전자,"3,290","375","12.9","2,890","3,590","2,890","4,164,021","13,737,111,900","34,406,622,600","0.00","10,457,940"
,011280,태림포장,"3,510","0","0.0","3,490","3,535","3,485","143,120","502,321,025","248,528,849,400","0.02","70,805,940"
,011300,성안,"407","-12","-2.9","419","419","402","223,358","91,627,269","23,141,149,020","0.00","56,857,860"
,011330,유니켐,"1,445","-10","-0.7","1,455","1,460","1,430","201,359","290,532,985","99,286,445,635","0.01","68,710,343"
,011390,부산산업,"131,500","-500","-0.4","131,000","132,000","129,500","8,700","1,135,704,000","138,864,000,000","0.01","1,056,000"
,011420,갤럭시아에스엠,"1,440","60","4.4","1,380","1,445","1,335","306,678","431,635,205","39,671,487,360","0.00","27,549,644"
,011500,한농화성,"4,905","0","0.0","4,905","4,965","4,870","16,280","80,306,455","76,699,691,010","0.01","15,637,042"
,011690,유양디앤유,"1,220","0","0.0","0","0","0","0","0","71,362,925,220","0.00","58,494,201"
,011700,한신기계,"1,360","35","2.6","1,330","1,385","1,325","299,585","406,072,955","44,126,765,360","0.00","32,446,151"
,011760,현대상사,"15,600","250","1.6","15,500","15,750","15,200","121,228","1,871,553,250","206,371,869,600","0.01","13,228,966"
,011780,금호석유,"89,400","300","0.3","89,200","91,800","88,700","203,738","18,309,693,800","2,723,811,575,400","0.18","30,467,691"
,011785,금호석유우,"34,000","-150","-0.4","34,050","34,500","33,900","17,289","589,500,600","102,798,524,000","0.01","3,023,486"
,011790,SKC,"67,400","-800","-1.2","67,700","68,400","66,800","282,110","19,007,639,500","2,529,829,007,000","0.17","37,534,555"
,011810,STX,"5,590","-120","-2.1","5,660","5,780","5,550","40,088","225,683,970","110,273,382,180","0.01","19,726,902"
,011930,신성이엔지,"1,520","105","7.4","1,440","1,535","1,420","34,380,244","51,308,048,030","277,902,005,840","0.02","182,830,267"
,012030,DB,"720","2","0.3","727","727","708","735,962","526,452,824","144,845,231,760","0.01","201,173,933"
,012160,영흥,"1,255","35","2.9","1,215","1,275","1,205","849,764","1,061,776,885","107,712,268,795","0.01","85,826,509"
,012170,키위미디어그룹,"150","0","0.0","0","0","0","0","0","29,592,697,500","0.00","197,284,650"
,012200,계양전기,"2,905","120","4.3","2,795","2,925","2,785","510,024","1,464,086,090","94,703,000,000","0.01","32,600,000"
,012205,계양전기우,"8,240","300","3.8","7,940","8,270","7,860","38,903","313,656,840","11,536,000,000","0.00","1,400,000"
,012280,영화금속,"1,900","35","1.9","1,870","1,955","1,850","2,795,293","5,349,610,010","86,356,911,400","0.01","45,451,006"
,012320,경동인베스트,"28,300","100","0.4","28,200","28,600","27,900","3,362","94,273,650","66,930,150,900","0.00","2,365,023"
,012330,현대모비스,"211,000","-6,000","-2.8","217,000","219,500","211,000","386,754","82,691,416,000","20,056,540,434,000","1.33","95,054,694"
,012450,한화에어로스페이스,"24,600","400","1.6","24,050","24,800","24,050","346,033","8,507,054,350","1,245,498,000,000","0.08","50,630,000"
,012510,더존비즈온,"106,500","-2,500","-2.3","108,000","108,000","106,000","83,156","8,890,441,500","3,160,142,550,000","0.21","29,672,700"
,012600,청호컴넷,"3,650","490","15.5","3,160","3,790","3,100","691,115","2,399,480,190","31,303,681,150","0.00","8,576,351"
,012610,경인양행,"8,940","60","0.7","8,900","9,160","8,750","1,259,620","11,293,312,940","365,702,903,100","0.02","40,906,365"
,012630,HDC,"9,280","40","0.4","9,280","9,360","9,170","278,738","2,585,928,780","554,403,170,880","0.04","59,741,721"
,012690,모나리자,"5,840","-40","-0.7","5,920","5,930","5,800","393,752","2,304,169,460","213,576,129,200","0.01","36,571,255"
,012750,에스원,"85,700","-200","-0.2","85,600","86,500","85,600","32,377","2,782,500,000","3,256,529,554,600","0.22","37,999,178"
,012800,대창,"1,245","35","2.9","1,220","1,275","1,205","6,006,362","7,515,752,080","113,469,921,255","0.01","91,140,499"
,013000,세우글로벌,"1,930","-45","-2.3","1,960","1,970","1,910","548,329","1,064,607,180","55,400,709,830","0.00","28,705,031"
,013360,일성건설,"989","2","0.2","990","991","977","118,581","116,945,398","53,430,606,320","0.00","54,024,880"
,013520,화승알앤에이,"1,585","-25","-1.6","1,610","1,610","1,580","93,246","148,689,310","102,329,517,850","0.01","64,561,210"
,013570,디와이,"4,000","0","0.0","4,030","4,050","3,980","97,391","390,550,730","105,278,532,000","0.01","26,319,633"
,013580,계룡건설,"17,050","650","4.0","16,400","17,550","16,350","150,214","2,584,630,500","152,271,964,350","0.01","8,930,907"
,013700,까뮤이앤씨,"1,305","25","2.0","1,275","1,315","1,275","509,336","661,078,725","58,923,725,400","0.00","45,152,280"
,013870,지엠비코리아,"5,180","-130","-2.4","5,310","5,400","5,110","237,528","1,251,115,490","98,794,410,400","0.01","19,072,280"
,013890,지누스,"84,400","-4,200","-4.7","88,100","88,600","83,900","217,350","18,581,831,400","1,215,929,615,600","0.08","14,406,749"
,014130,한익스프레스,"4,895","-45","-0.9","4,940","4,960","4,815","131,118","642,218,025","58,740,000,000","0.00","12,000,000"
,014160,대영포장,"1,070","-25","-2.3","1,095","1,095","1,065","1,193,763","1,287,906,460","115,982,167,430","0.01","108,394,549"
,014280,금강공업,"3,675","35","1.0","3,735","3,800","3,645","126,990","473,786,035","96,136,357,275","0.01","26,159,553"
,014285,금강공업우,"11,600","0","0.0","11,800","12,200","11,350","68,616","800,226,350","6,842,550,000","0.00","589,875"
,014440,영보화학,"3,630","405","12.6","3,305","4,190","3,300","11,034,583","43,177,112,365","72,600,000,000","0.00","20,000,000"
,014530,극동유화,"3,110","20","0.6","3,105","3,155","3,080","255,654","798,553,825","108,443,896,200","0.01","34,869,420"
,014580,태경비케이,"3,615","20","0.6","3,600","3,655","3,555","241,464","869,126,315","99,712,906,500","0.01","27,583,100"
,014680,한솔케미칼,"154,000","1,000","0.6","151,000","160,000","151,000","83,325","12,946,206,000","1,739,460,030,000","0.12","11,295,195"
,014710,사조씨푸드,"4,030","10","0.2","4,020","4,050","3,990","60,097","242,097,275","69,390,728,290","0.00","17,218,543"
,014790,한라,"3,080","80","2.7","3,000","3,085","2,980","210,750","643,762,930","119,734,821,360","0.01","38,874,942"
,014820,동원시스템즈,"21,900","-100","-0.4","21,850","22,150","21,750","19,519","427,462,700","561,045,390,900","0.04","25,618,511"
,014825,동원시스템즈우,"31,850","-550","-1.7","32,400","32,400","31,500","823","26,306,350","8,451,652,300","0.00","265,358"
,014830,유니드,"41,800","400","1.0","41,700","42,850","41,400","42,039","1,764,456,900","371,595,437,400","0.02","8,889,843"
